Note: checking out '9a62b06be5d0df8e833ff8583398cca386608cac'.

You are in 'detached HEAD' state. You can look around, make experimental
changes and commit them, and you can discard any commits you make in this
state without impacting any branches by performing another checkout.
HEAD is now at d73d392c Rename moveDateTimeZone to withDateTimeZoneRetainFields
[ BUILD CHECKER ] d73d392c commit build fail
[ BUILD CHECKER ] 5d784a86 commit gona be checked
Previous HEAD position was d73d392c Rename moveDateTimeZone to withDateTimeZoneRetainFields
HEAD is now at 5d784a86 Add support for changing the current time
[ BUILD CHECKER ] 5d784a86 commit build fail
[ BUILD CHECKER ] 165f427e commit gona be checked
Previous HEAD position was 5d784a86 Add support for changing the current time
HEAD is now at 165f427e Example usages of Joda-Time
[ BUILD CHECKER ] 165f427e commit build fail
[ BUILD CHECKER ] d7a4f535 commit gona be checked
Previous HEAD position was 165f427e Example usages of Joda-Time
HEAD is now at d7a4f535 Remove public modifier on method.
[ BUILD CHECKER ] d7a4f535 commit build fail
[ BUILD CHECKER ] 08552fe8 commit gona be checked
Previous HEAD position was d7a4f535 Remove public modifier on method.
HEAD is now at 08552fe8 Added getDuration(DurationType); default duration type is average-year-month.
[ BUILD CHECKER ] 08552fe8 commit build fail
[ BUILD CHECKER ] 815bcef8 commit gona be checked
Previous HEAD position was 08552fe8 Added getDuration(DurationType); default duration type is average-year-month.
HEAD is now at 815bcef8 Added getDuration(DurationType)
[ BUILD CHECKER ] 815bcef8 commit build fail
[ BUILD CHECKER ] 1d7f4443 commit gona be checked
Previous HEAD position was 815bcef8 Added getDuration(DurationType)
HEAD is now at 1d7f4443 Cache some common types.
[ BUILD CHECKER ] 1d7f4443 commit build fail
[ BUILD CHECKER ] 9da9df67 commit gona be checked
Previous HEAD position was 1d7f4443 Cache some common types.
HEAD is now at 9da9df67 Rollback to average-year-month duration type.
[ BUILD CHECKER ] 9da9df67 commit build fail
[ BUILD CHECKER ] 748e1374 commit gona be checked
Previous HEAD position was 9da9df67 Rollback to average-year-month duration type.
HEAD is now at 748e1374 Uses millis duration type.
[ BUILD CHECKER ] 748e1374 commit build fail
[ BUILD CHECKER ] 64031d91 commit gona be checked
Previous HEAD position was 748e1374 Uses millis duration type.
HEAD is now at 64031d91 Add getDateTime method
[ BUILD CHECKER ] 64031d91 commit build fail
[ BUILD CHECKER ] 2883a11e commit gona be checked
Previous HEAD position was 64031d91 Add getDateTime method
HEAD is now at 2883a11e Rename getDateTime method to appropriate name
[ BUILD CHECKER ] 2883a11e commit build fail
[ BUILD CHECKER ] d512ea48 commit gona be checked
Previous HEAD position was 2883a11e Rename getDateTime method to appropriate name
HEAD is now at d512ea48 Added withDateTimeZoneMoved method.
[ BUILD CHECKER ] d512ea48 commit build fail
[ BUILD CHECKER ] 29ae347c commit gona be checked
Previous HEAD position was d512ea48 Added withDateTimeZoneMoved method.
HEAD is now at 29ae347c Removed comments about exceptions which are no longer thrown.
[ BUILD CHECKER ] 29ae347c commit build fail
[ BUILD CHECKER ] b036d68c commit gona be checked
Previous HEAD position was 29ae347c Removed comments about exceptions which are no longer thrown.
HEAD is now at b036d68c Minor comment typo.
[ BUILD CHECKER ] b036d68c commit build fail
[ BUILD CHECKER ] 079da56f commit gona be checked
Previous HEAD position was b036d68c Minor comment typo.
HEAD is now at 079da56f Update website with more docs and better text for search engines
[ BUILD CHECKER ] 079da56f commit build fail
[ BUILD CHECKER ] 0433425e commit gona be checked
Previous HEAD position was 079da56f Update website with more docs and better text for search engines
HEAD is now at 0433425e Preserve time zone when converting to Calendar.
[ BUILD CHECKER ] 0433425e commit build fail
[ BUILD CHECKER ] ea3536d6 commit gona be checked
Previous HEAD position was 0433425e Preserve time zone when converting to Calendar.
HEAD is now at ea3536d6 Added leap second info.
[ BUILD CHECKER ] ea3536d6 commit build fail
[ BUILD CHECKER ] 3fcb482c commit gona be checked
Previous HEAD position was ea3536d6 Added leap second info.
HEAD is now at 3fcb482c Minor comment typo.
[ BUILD CHECKER ] 3fcb482c commit build fail
[ BUILD CHECKER ] 3ffd1a7f commit gona be checked
Previous HEAD position was 3fcb482c Minor comment typo.
HEAD is now at 3ffd1a7f Added performance and threading.
[ BUILD CHECKER ] 3ffd1a7f commit build fail
[ BUILD CHECKER ] 354d0183 commit gona be checked
Previous HEAD position was 3ffd1a7f Added performance and threading.
HEAD is now at 354d0183 Add FAQ to website
[ BUILD CHECKER ] 354d0183 commit build fail
[ BUILD CHECKER ] c733e2ab commit gona be checked
Previous HEAD position was 354d0183 Add FAQ to website
HEAD is now at c733e2ab Update site docs
[ BUILD CHECKER ] c733e2ab commit build fail
[ BUILD CHECKER ] 6ed3c27c commit gona be checked
Previous HEAD position was c733e2ab Update site docs
HEAD is now at 6ed3c27c Yet another minor comment fix.
[ BUILD CHECKER ] 6ed3c27c commit build fail
[ BUILD CHECKER ] 563b3982 commit gona be checked
Previous HEAD position was 6ed3c27c Yet another minor comment fix.
HEAD is now at 563b3982 Update site docs
[ BUILD CHECKER ] 563b3982 commit build fail
[ BUILD CHECKER ] 4fbcc5a0 commit gona be checked
Previous HEAD position was 563b3982 Update site docs
HEAD is now at 4fbcc5a0 Update version
[ BUILD CHECKER ] 4fbcc5a0 commit build fail
[ BUILD CHECKER ] 9ff31960 commit gona be checked
Previous HEAD position was 4fbcc5a0 Update version
HEAD is now at 9ff31960 Update version
[ BUILD CHECKER ] 9ff31960 commit build fail
[ BUILD CHECKER ] 513311d6 commit gona be checked
Previous HEAD position was 9ff31960 Update version
HEAD is now at 513311d6 Update site docs
[ BUILD CHECKER ] 513311d6 commit build fail
[ BUILD CHECKER ] fd923001 commit gona be checked
Previous HEAD position was 513311d6 Update site docs
HEAD is now at fd923001 Improve javadoc
[ BUILD CHECKER ] fd923001 commit build fail
[ BUILD CHECKER ] 0d54bf0f commit gona be checked
Previous HEAD position was fd923001 Improve javadoc
HEAD is now at 0d54bf0f Comment fix.
[ BUILD CHECKER ] 0d54bf0f commit build fail
[ BUILD CHECKER ] 93e4ec9f commit gona be checked
Previous HEAD position was 0d54bf0f Comment fix.
HEAD is now at 93e4ec9f Improve javadoc
[ BUILD CHECKER ] 93e4ec9f commit build fail
[ BUILD CHECKER ] 157fe66c commit gona be checked
Previous HEAD position was 93e4ec9f Improve javadoc
HEAD is now at 157fe66c Improve javadoc
[ BUILD CHECKER ] 157fe66c commit build fail
[ BUILD CHECKER ] cdcbcfe0 commit gona be checked
Previous HEAD position was 157fe66c Improve javadoc
HEAD is now at cdcbcfe0 Improve JDK1.4 compliance
[ BUILD CHECKER ] cdcbcfe0 commit build fail
[ BUILD CHECKER ] 2caf6667 commit gona be checked
Previous HEAD position was cdcbcfe0 Improve JDK1.4 compliance
HEAD is now at 2caf6667 Add link to fields
[ BUILD CHECKER ] 2caf6667 commit build fail
[ BUILD CHECKER ] 8f0e2f14 commit gona be checked
Previous HEAD position was 2caf6667 Add link to fields
HEAD is now at 8f0e2f14 Updated getName docs.
[ BUILD CHECKER ] 8f0e2f14 commit build fail
[ BUILD CHECKER ] 3163e8b8 commit gona be checked
Previous HEAD position was 8f0e2f14 Updated getName docs.
HEAD is now at 3163e8b8 Updates to century related fields and more.
[ BUILD CHECKER ] 3163e8b8 commit build fail
[ BUILD CHECKER ] 19faa83d commit gona be checked
Previous HEAD position was 3163e8b8 Updates to century related fields and more.
HEAD is now at 19faa83d no message
[ BUILD CHECKER ] 19faa83d commit build fail
[ BUILD CHECKER ] ab25e10c commit gona be checked
Previous HEAD position was 19faa83d no message
HEAD is now at ab25e10c Fixed definition of ISO century related fields.
[ BUILD CHECKER ] ab25e10c commit build fail
[ BUILD CHECKER ] b1a61729 commit gona be checked
Previous HEAD position was ab25e10c Fixed definition of ISO century related fields.
HEAD is now at b1a61729 Removed unused import.
[ BUILD CHECKER ] b1a61729 commit build fail
[ BUILD CHECKER ] 6a3b134c commit gona be checked
Previous HEAD position was b1a61729 Removed unused import.
HEAD is now at 6a3b134c Removed API consistency item.
[ BUILD CHECKER ] 6a3b134c commit build fail
[ BUILD CHECKER ] fdf7600f commit gona be checked
Previous HEAD position was 6a3b134c Removed API consistency item.
HEAD is now at fdf7600f Javadoc fixes.
[ BUILD CHECKER ] fdf7600f commit build fail
[ BUILD CHECKER ] 6c6142b2 commit gona be checked
Previous HEAD position was fdf7600f Javadoc fixes.
HEAD is now at 6c6142b2 Fixed bug which caused getInstance to fail on second identical call.
[ BUILD CHECKER ] 6c6142b2 commit build fail
[ BUILD CHECKER ] d7bc2156 commit gona be checked
Previous HEAD position was 6c6142b2 Fixed bug which caused getInstance to fail on second identical call.
HEAD is now at d7bc2156 Override implementation of getDateOnlyMillis.
[ BUILD CHECKER ] d7bc2156 commit build fail
[ BUILD CHECKER ] 5d755a53 commit gona be checked
Previous HEAD position was d7bc2156 Override implementation of getDateOnlyMillis.
HEAD is now at 5d755a53 Include year bounds check in getDateOnlyMillis.
[ BUILD CHECKER ] 5d755a53 commit build fail
[ BUILD CHECKER ] da90591d commit gona be checked
Previous HEAD position was 5d755a53 Include year bounds check in getDateOnlyMillis.
HEAD is now at da90591d Comment fix.
[ BUILD CHECKER ] da90591d commit build fail
[ BUILD CHECKER ] c448a40c commit gona be checked
Previous HEAD position was da90591d Comment fix.
HEAD is now at c448a40c Updated docs.
[ BUILD CHECKER ] c448a40c commit build fail
[ BUILD CHECKER ] 8045bc2a commit gona be checked
Previous HEAD position was c448a40c Updated docs.
HEAD is now at 8045bc2a Typo fix.
[ BUILD CHECKER ] 8045bc2a commit build fail
[ BUILD CHECKER ] 3ec1eb7f commit gona be checked
Previous HEAD position was 8045bc2a Typo fix.
HEAD is now at 3ec1eb7f Require special year field.
[ BUILD CHECKER ] 3ec1eb7f commit build fail
[ BUILD CHECKER ] 4226539f commit gona be checked
Previous HEAD position was 3ec1eb7f Require special year field.
HEAD is now at 4226539f Need special rule for set.
[ BUILD CHECKER ] 4226539f commit build fail
[ BUILD CHECKER ] 936a1677 commit gona be checked
Previous HEAD position was 4226539f Need special rule for set.
HEAD is now at 936a1677 Re-calc year limits.
[ BUILD CHECKER ] 936a1677 commit build fail
[ BUILD CHECKER ] 14dcaf0e commit gona be checked
Previous HEAD position was 936a1677 Re-calc year limits.
HEAD is now at 14dcaf0e Re-organized chronology package and created new field package.
[ BUILD CHECKER ] 14dcaf0e commit build fail
[ BUILD CHECKER ] 6f5522f5 commit gona be checked
Previous HEAD position was 14dcaf0e Re-organized chronology package and created new field package.
HEAD is now at 6f5522f5 Fix broken link.
[ BUILD CHECKER ] 6f5522f5 commit build fail
[ BUILD CHECKER ] 70a6a3dc commit gona be checked
Previous HEAD position was 6f5522f5 Fix broken link.
HEAD is now at 70a6a3dc Support negative weekyears; fixed minor bug in matching parser.
[ BUILD CHECKER ] 70a6a3dc commit build fail
[ BUILD CHECKER ] ee1c58b8 commit gona be checked
Previous HEAD position was 70a6a3dc Support negative weekyears; fixed minor bug in matching parser.
HEAD is now at ee1c58b8 Renamed undoChanges to restoreState; added safety code to computeMillis.
[ BUILD CHECKER ] ee1c58b8 commit build fail
[ BUILD CHECKER ] bf2500fd commit gona be checked
Previous HEAD position was ee1c58b8 Renamed undoChanges to restoreState; added safety code to computeMillis.
HEAD is now at bf2500fd Fixed bug when constructing with non-ISO chronologies.
[ BUILD CHECKER ] bf2500fd commit build fail
[ BUILD CHECKER ] f6d1161f commit gona be checked
Previous HEAD position was bf2500fd Fixed bug when constructing with non-ISO chronologies.
HEAD is now at f6d1161f Fixed bug when weekyear changes cross cutover.
[ BUILD CHECKER ] f6d1161f commit build fail
[ BUILD CHECKER ] c7eeafa2 commit gona be checked
Previous HEAD position was f6d1161f Fixed bug when weekyear changes cross cutover.
HEAD is now at c7eeafa2 Comment typo.
[ BUILD CHECKER ] c7eeafa2 commit build fail
[ BUILD CHECKER ] a3c62f00 commit gona be checked
Previous HEAD position was c7eeafa2 Comment typo.
HEAD is now at a3c62f00 Comment fix.
[ BUILD CHECKER ] a3c62f00 commit build fail
[ BUILD CHECKER ] 940ea818 commit gona be checked
Previous HEAD position was a3c62f00 Comment fix.
HEAD is now at 940ea818 Comment typo.
[ BUILD CHECKER ] 940ea818 commit build fail
[ BUILD CHECKER ] f748871f commit gona be checked
Previous HEAD position was 940ea818 Comment typo.
HEAD is now at f748871f Update API consistency items.
[ BUILD CHECKER ] f748871f commit build fail
[ BUILD CHECKER ] ce2c2587 commit gona be checked
Previous HEAD position was f748871f Update API consistency items.
HEAD is now at ce2c2587 Split the javadoc index.
[ BUILD CHECKER ] ce2c2587 commit build fail
[ BUILD CHECKER ] 3b798c8b commit gona be checked
Previous HEAD position was ce2c2587 Split the javadoc index.
HEAD is now at 3b798c8b Comment correction.
[ BUILD CHECKER ] 3b798c8b commit build fail
[ BUILD CHECKER ] 6ad6d558 commit gona be checked
Previous HEAD position was 3b798c8b Comment correction.
HEAD is now at 6ad6d558 Added withDateTimeZone method.
[ BUILD CHECKER ] 6ad6d558 commit build fail
[ BUILD CHECKER ] 265f5cc7 commit gona be checked
Previous HEAD position was 6ad6d558 Added withDateTimeZone method.
HEAD is now at 265f5cc7 Renamed toCopy methods.
[ BUILD CHECKER ] 265f5cc7 commit build fail
[ BUILD CHECKER ] 548b2fb3 commit gona be checked
Previous HEAD position was 265f5cc7 Renamed toCopy methods.
HEAD is now at 548b2fb3 Can't use strictfp, need jre1.2 compatibility.
[ BUILD CHECKER ] 548b2fb3 commit build fail
[ BUILD CHECKER ] 0facc1d2 commit gona be checked
Previous HEAD position was 548b2fb3 Can't use strictfp, need jre1.2 compatibility.
HEAD is now at 0facc1d2 Extended time zone offset precision, ensuring that for Joda, all instants converted to strings can be parsed back into the exact same instant.
[ BUILD CHECKER ] 0facc1d2 commit build fail
[ BUILD CHECKER ] 5f54fda8 commit gona be checked
Previous HEAD position was 0facc1d2 Extended time zone offset precision, ensuring that for Joda, all instants converted to strings can be parsed back into the exact same instant.
HEAD is now at 5f54fda8 Time zone offset parser supports fractional seconds leading with comma.
[ BUILD CHECKER ] 5f54fda8 commit build fail
[ BUILD CHECKER ] 3a68a02d commit gona be checked
Previous HEAD position was 5f54fda8 Time zone offset parser supports fractional seconds leading with comma.
HEAD is now at 3a68a02d Expanded documentation.
[ BUILD CHECKER ] 3a68a02d commit build fail
[ BUILD CHECKER ] 38a5d1cc commit gona be checked
Previous HEAD position was 3a68a02d Expanded documentation.
HEAD is now at 38a5d1cc Fewer substrings created during integer parsing, resulting in performance improvements.
[ BUILD CHECKER ] 38a5d1cc commit build fail
[ BUILD CHECKER ] 4d08164b commit gona be checked
Previous HEAD position was 38a5d1cc Fewer substrings created during integer parsing, resulting in performance improvements.
HEAD is now at 4d08164b More performance improvements due to less object allocation.
[ BUILD CHECKER ] 4d08164b commit build fail
[ BUILD CHECKER ] fa85e52f commit gona be checked
Previous HEAD position was 4d08164b More performance improvements due to less object allocation.
HEAD is now at fa85e52f Reduced temporary object allocations during parse.
[ BUILD CHECKER ] fa85e52f commit build fail
[ BUILD CHECKER ] 8c56f7b1 commit gona be checked
Previous HEAD position was fa85e52f Reduced temporary object allocations during parse.
HEAD is now at 8c56f7b1 Fix column name.
[ BUILD CHECKER ] 8c56f7b1 commit build fail
[ BUILD CHECKER ] 7f40c2c8 commit gona be checked
Previous HEAD position was 8c56f7b1 Fix column name.
HEAD is now at 7f40c2c8 Bug fixes in set matching parse.
[ BUILD CHECKER ] 7f40c2c8 commit build fail
[ BUILD CHECKER ] e092621f commit gona be checked
Previous HEAD position was 7f40c2c8 Bug fixes in set matching parse.
HEAD is now at e092621f Reflect changes in property package class renames.
[ BUILD CHECKER ] e092621f commit build fail
[ BUILD CHECKER ] a23eb4c8 commit gona be checked
Previous HEAD position was e092621f Reflect changes in property package class renames.
HEAD is now at a23eb4c8 Make class names follow consistent naming pattern.
[ BUILD CHECKER ] a23eb4c8 commit build fail
[ BUILD CHECKER ] d7a7fcd6 commit gona be checked
