Previous HEAD position was 83f6917e Change on 2010/07/27 09:25:39 by dcc
HEAD is now at 49e9565f Shut off i18n warnings if the user didn't ask for i18n. Fixes issue 1135 R=blickly
[ BUILD CHECKER ] CHECK BUILD FOR STEP 2
Removing build/
[ BUILD CHECKER ] 64857ce3 commit build success
[ BUILD CHECKER ] 64857ce3 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] f9e7db75 commit gona be re-checked
Previous HEAD position was 64857ce3 Add the experimental source map format. This basically compresses the Maps source map from 50MB to a little less than 9MB (less when using using the SYMBOLS node filter):
HEAD is now at f9e7db75 fix gmail's warnings whitelist
Removing build/
[ BUILD CHECKER ] f9e7db75 commit build success
[ BUILD CHECKER ] f9e7db75 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] ec8f3c1e commit gona be re-checked
Previous HEAD position was f9e7db75 fix gmail's warnings whitelist
HEAD is now at ec8f3c1e template sections are now represented differently in the AST, so the control flow graph needs to reflect that.
Removing build/
[ BUILD CHECKER ] ec8f3c1e commit build success
[ BUILD CHECKER ] ec8f3c1e commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 9f41fc2c commit gona be re-checked
Previous HEAD position was ec8f3c1e template sections are now represented differently in the AST, so the control flow graph needs to reflect that.
HEAD is now at 9f41fc2c wow, people put crazy stuff in externs files.
Removing build/
[ BUILD CHECKER ] 9f41fc2c commit build success
[ BUILD CHECKER ] 9f41fc2c commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 3f0ff808 commit gona be re-checked
Previous HEAD position was 9f41fc2c wow, people put crazy stuff in externs files.
HEAD is now at 3f0ff808 Before blindly unfolding a compound assignment, make sure that the left-hand side doesn't have side-effects.
Removing build/
[ BUILD CHECKER ] 3f0ff808 commit build success
[ BUILD CHECKER ] 3f0ff808 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 25a1be0f commit gona be re-checked
Previous HEAD position was 3f0ff808 Before blindly unfolding a compound assignment, make sure that the left-hand side doesn't have side-effects.
HEAD is now at 25a1be0f fix error-message deobfuscation
Removing build/
[ BUILD CHECKER ] 25a1be0f commit build success
[ BUILD CHECKER ] 25a1be0f commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 51de1eaa commit gona be re-checked
Previous HEAD position was 25a1be0f fix error-message deobfuscation
HEAD is now at 51de1eaa check in to test MOE
Removing build/
[ BUILD CHECKER ] 51de1eaa commit build success
[ BUILD CHECKER ] 51de1eaa commit was fixed by OnlyRebuild
[ BUILD CHECKER ] a55b07d8 commit gona be re-checked
Previous HEAD position was 51de1eaa check in to test MOE
HEAD is now at a55b07d8 Add an Ant property so that the compiler can be built in debug mode. Contributed by html-generator@hp.com Fixes issue 220
Removing build/
[ BUILD CHECKER ] a55b07d8 commit build success
[ BUILD CHECKER ] a55b07d8 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 21040372 commit gona be re-checked
Previous HEAD position was a55b07d8 Add an Ant property so that the compiler can be built in debug mode. Contributed by html-generator@hp.com Fixes issue 220
HEAD is now at 21040372 fix SimpleDefinitionFinder crash on objectliterals in externs
Removing build/
[ BUILD CHECKER ] 21040372 commit build success
[ BUILD CHECKER ] 21040372 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] f2189dcf commit gona be re-checked
Previous HEAD position was 21040372 fix SimpleDefinitionFinder crash on objectliterals in externs
HEAD is now at f2189dcf cleaner contrib/externs rules so that the next maps extern goes out
Removing build/
[ BUILD CHECKER ] f2189dcf commit build success
[ BUILD CHECKER ] f2189dcf commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 61b52040 commit gona be re-checked
Previous HEAD position was f2189dcf cleaner contrib/externs rules so that the next maps extern goes out
HEAD is now at 61b52040 Create a much better integration test for CommandLineRunner.
Removing build/
[ BUILD CHECKER ] 61b52040 commit build success
[ BUILD CHECKER ] 61b52040 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 9883484c commit gona be re-checked
Previous HEAD position was 61b52040 Create a much better integration test for CommandLineRunner.
HEAD is now at 9883484c Add an Ant property so that the compiler can be built in debug mode. Contributed by html-generator@hp.com Fixes issue 220
Removing build/
[ BUILD CHECKER ] 9883484c commit build success
[ BUILD CHECKER ] 9883484c commit was fixed by OnlyRebuild
[ BUILD CHECKER ] e859f6f5 commit gona be re-checked
Previous HEAD position was 9883484c Add an Ant property so that the compiler can be built in debug mode. Contributed by html-generator@hp.com Fixes issue 220
HEAD is now at e859f6f5 Automated g4 rollback.
Removing build/
[ BUILD CHECKER ] e859f6f5 commit build success
[ BUILD CHECKER ] e859f6f5 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 46f8deb5 commit gona be re-checked
Previous HEAD position was e859f6f5 Automated g4 rollback.
HEAD is now at 46f8deb5 Make RemoveUnusedVars a bit less aggressive.
Removing build/
[ BUILD CHECKER ] 46f8deb5 commit build success
[ BUILD CHECKER ] 46f8deb5 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 4726b80a commit gona be re-checked
Previous HEAD position was 46f8deb5 Make RemoveUnusedVars a bit less aggressive.
HEAD is now at 4726b80a Fix the for...in edge case in RemoveUnusedVars.
Removing build/
[ BUILD CHECKER ] 4726b80a commit build success
[ BUILD CHECKER ] 4726b80a commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 57c9d6f6 commit gona be re-checked
Previous HEAD position was 4726b80a Fix the for...in edge case in RemoveUnusedVars.
HEAD is now at 57c9d6f6 Report an error when the compiler job fails in the Ant task. Fixes issue 221
Removing build/
[ BUILD CHECKER ] 57c9d6f6 commit build success
[ BUILD CHECKER ] 57c9d6f6 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] aa123156 commit gona be re-checked
Previous HEAD position was 57c9d6f6 Report an error when the compiler job fails in the Ant task. Fixes issue 221
HEAD is now at aa123156 Fix an edge case in assertion removal. I can't imagine this ever coming up in practice, but it's nice if the compiler doesn't crash.
Removing build/
[ BUILD CHECKER ] aa123156 commit build success
[ BUILD CHECKER ] aa123156 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] b67116ee commit gona be re-checked
Previous HEAD position was aa123156 Fix an edge case in assertion removal. I can't imagine this ever coming up in practice, but it's nice if the compiler doesn't crash.
HEAD is now at b67116ee Fix for template issue: Create synthetic blocks before and after the template markers to prevent the motion of the end marker within the block.
Removing build/
[ BUILD CHECKER ] b67116ee commit build success
[ BUILD CHECKER ] b67116ee commit was fixed by OnlyRebuild
[ BUILD CHECKER ] fe33d64a commit gona be re-checked
Previous HEAD position was b67116ee Fix for template issue: Create synthetic blocks before and after the template markers to prevent the motion of the end marker within the block.
HEAD is now at fe33d64a Report an error when the compiler job fails in the Ant task. Fixes issue 221
Removing build/
[ BUILD CHECKER ] fe33d64a commit build success
[ BUILD CHECKER ] fe33d64a commit was fixed by OnlyRebuild
[ BUILD CHECKER ] c1c31ef4 commit gona be re-checked
Previous HEAD position was fe33d64a Report an error when the compiler job fails in the Ant task. Fixes issue 221
HEAD is now at c1c31ef4 As agreed, remove the redundant SOURCEFILE_PROP with the original SOURCENAME_PROP.
Removing build/
[ BUILD CHECKER ] c1c31ef4 commit build success
[ BUILD CHECKER ] c1c31ef4 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 74121ba8 commit gona be re-checked
Previous HEAD position was c1c31ef4 As agreed, remove the redundant SOURCEFILE_PROP with the original SOURCENAME_PROP.
HEAD is now at 74121ba8 Ensure that the function information map preserves the original source names.
Removing build/
[ BUILD CHECKER ] 74121ba8 commit build success
[ BUILD CHECKER ] 74121ba8 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] d5b11f89 commit gona be re-checked
Previous HEAD position was 74121ba8 Ensure that the function information map preserves the original source names.
HEAD is now at d5b11f89 Fix removal of useful switch cases.
Removing build/
[ BUILD CHECKER ] d5b11f89 commit build success
[ BUILD CHECKER ] d5b11f89 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 88f40d95 commit gona be re-checked
Previous HEAD position was d5b11f89 Fix removal of useful switch cases.
HEAD is now at 88f40d95 Remove unused import.
Removing build/
[ BUILD CHECKER ] 88f40d95 commit build success
[ BUILD CHECKER ] 88f40d95 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 162c8063 commit gona be re-checked
Previous HEAD position was 88f40d95 Remove unused import.
HEAD is now at 162c8063 Add variable visibility-based location abstraction to SideEffectsAnalysis. Also updated and improved unit testing for the degenerate abstraction.
Removing build/
[ BUILD CHECKER ] 162c8063 commit build success
[ BUILD CHECKER ] 162c8063 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 831de24c commit gona be re-checked
Previous HEAD position was 162c8063 Add variable visibility-based location abstraction to SideEffectsAnalysis. Also updated and improved unit testing for the degenerate abstraction.
HEAD is now at 831de24c Use more deterministic data structures in the type system. Not all of these are strictly necessary right now, but they will help prevent non-determinism in the future.
Removing build/
[ BUILD CHECKER ] 831de24c commit build success
[ BUILD CHECKER ] 831de24c commit was fixed by OnlyRebuild
[ BUILD CHECKER ] b494affa commit gona be re-checked
Previous HEAD position was 831de24c Use more deterministic data structures in the type system. Not all of these are strictly necessary right now, but they will help prevent non-determinism in the future.
HEAD is now at b494affa Speed improvements for CallGraph. - Avoid MultiMaps. - Combine Function and Callsite creation into one traversal. - Speeds up Maps Callgraph creation by 30%, Pinto by 50%. - Still too slow.
Removing build/
[ BUILD CHECKER ] b494affa commit build success
[ BUILD CHECKER ] b494affa commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 309b4b83 commit gona be re-checked
Previous HEAD position was b494affa Speed improvements for CallGraph. - Avoid MultiMaps. - Combine Function and Callsite creation into one traversal. - Speeds up Maps Callgraph creation by 30%, Pinto by 50%. - Still too slow.
HEAD is now at 309b4b83 Add a flag for removing goog.asserts.
Removing build/
[ BUILD CHECKER ] 309b4b83 commit build success
[ BUILD CHECKER ] 309b4b83 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 1004aa68 commit gona be re-checked
Previous HEAD position was 309b4b83 Add a flag for removing goog.asserts.
HEAD is now at 1004aa68 Make all named warning groups suppressable. The real radical change here is that in order to do this, we need to tell the compiler which diagnostic groups it's running with, which requires a bit of clean-up in the compiler's bootstrapping sequence.
Removing build/
[ BUILD CHECKER ] 1004aa68 commit build success
[ BUILD CHECKER ] 1004aa68 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] c72f52d7 commit gona be re-checked
Previous HEAD position was 1004aa68 Make all named warning groups suppressable. The real radical change here is that in order to do this, we need to tell the compiler which diagnostic groups it's running with, which requires a bit of clean-up in the compiler's bootstrapping sequence.
HEAD is now at c72f52d7 fix a subtle bug in warnings guard ordering.
Removing build/
[ BUILD CHECKER ] c72f52d7 commit build success
[ BUILD CHECKER ] c72f52d7 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] f02faf9d commit gona be re-checked
Previous HEAD position was c72f52d7 fix a subtle bug in warnings guard ordering.
HEAD is now at f02faf9d Augment instrumentation to handle increment, decrement, and compound assignment operators by unfolding them to simple assignments
Removing build/
[ BUILD CHECKER ] f02faf9d commit build success
[ BUILD CHECKER ] f02faf9d commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 513d04bd commit gona be re-checked
Previous HEAD position was f02faf9d Augment instrumentation to handle increment, decrement, and compound assignment operators by unfolding them to simple assignments
HEAD is now at 513d04bd Remove useless cases in switch statements.
Removing build/
[ BUILD CHECKER ] 513d04bd commit build success
[ BUILD CHECKER ] 513d04bd commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 66527dd3 commit gona be re-checked
Previous HEAD position was 513d04bd Remove useless cases in switch statements.
HEAD is now at 66527dd3 Fix needed PeepholeRemoveDeadCode to fix the Calendar builde.
Removing build/
[ BUILD CHECKER ] 66527dd3 commit build success
[ BUILD CHECKER ] 66527dd3 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 44e59948 commit gona be re-checked
Previous HEAD position was 66527dd3 Fix needed PeepholeRemoveDeadCode to fix the Calendar builde.
HEAD is now at 44e59948 Experimental initial module specialization.
Removing build/
[ BUILD CHECKER ] 44e59948 commit build success
[ BUILD CHECKER ] 44e59948 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 15acafb0 commit gona be re-checked
Previous HEAD position was 44e59948 Experimental initial module specialization.
HEAD is now at 15acafb0 Fixed indentation errors when scrubbing by making whitespace a different group.
Removing build/
[ BUILD CHECKER ] 15acafb0 commit build success
[ BUILD CHECKER ] 15acafb0 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] c5a6976d commit gona be re-checked
Previous HEAD position was 15acafb0 Fixed indentation errors when scrubbing by making whitespace a different group.
HEAD is now at c5a6976d Add setPopup methods.
Removing build/
[ BUILD CHECKER ] c5a6976d commit build success
[ BUILD CHECKER ] c5a6976d commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 4bc58810 commit gona be re-checked
Previous HEAD position was c5a6976d Add setPopup methods.
HEAD is now at 4bc58810 don't unbox proxy types until the last generation
Removing build/
[ BUILD CHECKER ] 4bc58810 commit build success
[ BUILD CHECKER ] 4bc58810 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 1113999b commit gona be re-checked
Previous HEAD position was 4bc58810 don't unbox proxy types until the last generation
HEAD is now at 1113999b Add missing suppressions.
